-1:58	Robert Peary	Tik.....Tok is time~
1:39:12	ふぉるす	うめぇ
1:39:12	うにあ	うまいですねえ
1:39:13	人喰いリス	ガスおじうまいな
1:39:14	ないむん	上手いな相手
1:39:15	桃花	上手いな
1:39:15	アキパン	つよい
1:39:16	村田ネギ	スライディングうめえな
1:39:19	バーガー丸山	スライディングに惑わされたな
1:39:20	Yuuki	相手上手いな
1:39:22	B. D.	気持ちで後手になってるなぁ
1:39:23	ディード	うまいなぁ
1:39:24	えすこんじ	WMやな
1:39:25	アキパン	ないすう
1:39:25	ソーセン	ナイスゥ！
1:39:25	うにあ	絶対つよい
1:39:27	うーぱーるーぱー	マスティフ捨てろ
1:39:27	かわ3	ナイスゥ
1:39:27	Metallic	
1:39:27	Paper Tiger	？？？
1:39:28	サワリハス	ナイスゥ！
1:39:28	かおう_____ta	おおおお
1:39:28	ぐだのすけ	ナイスゥ！
1:39:28	がらなちゃん	ないすぅ
1:39:28	kbf kbf	ナイス
1:39:29	ふくざわゆきち	盾にされてて草
1:39:29	Minoru	盾にしてたな
1:39:30	くたびれた村人H・T	ナイスー
1:39:31	けんばく	シールド使われてるよ
1:39:31	くらばらくわばら	草
1:39:31	たべっちかにっち	うまい！
1:39:32	ネムイ	ナイスゥ！
1:39:39	ddd ss	救えなかった
1:39:40	ソーセン	よみいいいいい
1:39:43	xxNay2xx	夜見ないすぅ
1:39:44	人喰いリス	椎名さんのシールドをつかってたんだなｗ
1:39:46	秋人	下降りるの草
1:39:49	アキパン	草
1:39:49	マルタナカ	(´；ω；｀)ﾌﾞﾜｯ
1:39:50	うりょ	買い物行こうぜみたいな
1:39:56	鼻セレブ	よ〜！
1:40:05	I I	マスティフリロード平気
1:40:07	O T	しぃしぃしっかり漁ってもいいんだぞ
1:40:10	ソーセン	草
1:40:12	うにあ	ｗｗ
1:40:13	ぐだのすけ	草
1:40:14	たけ取	リロード！
1:40:14	がらなちゃん	草
1:40:19	なけなしのひなげし	草
1:40:22	鈴木高橋	敵近いな
1:40:30	人喰いリス	夜見が最強になってる
1:40:42	ddd ss	撃たれてる
1:40:48	鼻セレブ	夜見がつよつよや
1:41:05	トライド	つよつよるみ
1:41:09	I I	これが、ゾーンですか
1:41:13	ddd ss	さす夜見
1:41:20	83ヘチマ	キルポほちぃ
1:41:25	Paper Tiger	敵来そうじゃね
1:41:27	Maca	よるみしーるどないんかな
1:41:32	悪運のたっちょん	さす夜見ちゃん
1:41:40	ぐだのすけ	ﾔﾀﾞﾈｪ
1:41:54	木目	流石にその倍率はきつくないか？
1:41:59	なしな	クレーバー放置は怖いな
1:42:10	まっしゅぽてと	クレーバーにしか出来ない事があるんやで
1:42:13	うぃの	草
1:42:14	うにあ	おおおｗ
1:42:15	Paper Tiger	やるぅ
1:42:16	秋人	やっても詰められないだろこの距離はｗ
1:42:17	えすこんじ	ナイスクレーバー
1:42:18	kiro	草
1:42:19	アキパン	タイチョー！
1:42:19	あひこ。	うまーい
1:42:19	クレシアン	草
1:42:20	ぐだのすけ	草
1:42:20	たべっちかにっち	つよいｗ
1:42:28	トライド	うめぇ
1:42:30	ヘィヴンダックス	隊員だらしなくて草
1:42:31	悪運のたっちょん	ナイスゥ！
1:42:33	I I	ちょ、隊長〜
1:42:37	Metallic	草
1:42:40	たまはす	よみ隊長さすがっす！
1:42:42	ぐだのすけ	草
1:42:42	まーち!	言い方
1:42:42	ヘンゲ	ハンティング感覚
1:42:42	2touhei	悪い女だぁ・・・・
1:42:44	ddd ss	玩具のように遊んで捨てた
1:42:46	Buena Vista	カッコ良すぎて草
1:42:46	ワタル	壊れたおもちゃ
1:42:47	Paper Tiger	もったいねぇｗ
1:42:49	じーる	ここで全部クレーバー撃てば問題ないな！
1:42:52	藤祐	敵に取られないように弾抜けば？
1:42:53	コーヒーレモン	そのクレーバーでやられる未来が見える
1:42:55	うにあ	おもちゃはすてた
1:42:56	どどDodo	敵に使われたら怖くない？
1:42:59	マルタナカ	遊びだったんですか
1:42:59	うどんこねっと	遊びだったのね
1:43:00	だるだる	捨てるなら弾だけなくしたほうがいいようなｗ
1:43:18	たべっちかにっち	進化だったらよかったねｗ
1:43:23	たまはす	内見しないと
1:43:24	藤祐	クレーバーの弾使い切って！取られるよう
1:43:58	2touhei	さっきピン建てるときちらっとうつっとったで
1:44:13	てんぷら	結構人数へってるね
1:44:17	83ヘチマ	育てたいなぁ
1:44:19	I I	ガスおじ強いねえ
1:44:29	トライド	よしみハウス
1:44:32	B. D.	ガス安置つよい
1:44:36	かそく	いいぞもっとやれ
1:44:44	GOLD. RICH	安心感
1:44:44	村田ネギ	引っ越しだ！
1:44:45	ソーセン	ひやあああ
1:44:45	うにあ	もっとやるんだ～
1:44:46	ワタル	ひゃぁやぁあ
1:44:47	2touhei	向こうってどっちやｗ
1:44:50	ぐだのすけ	ひゃ～
1:44:52	山浦環	上に来たらウルトうったれ
1:44:54	レミリアフラン【ゲーム好き】	見てるは草
1:45:10	ソーセン	草
1:45:12	うにあ	ｗｗ
1:45:13	ぐだのすけ	草
1:45:21	2touhei	距離見てｗ
1:45:23	あひこ。	ウルト投げたれ！
1:45:26	I I	👀
1:46:00	ソーセン	ナイスゥ！
1:46:00	ta k	指示がどっちでもいい＆すきなとこはどうなんｗ
1:46:04	なけなしのひなげし	このチーム微笑ましいけど語彙がッ…
1:46:06	ガリレオ	いーえ
1:46:15	えすこんじ	家賃高いゾ～
1:46:16	Paper Tiger	投げられる方なんだよなぁ
1:46:46	豚男	まだ８パもおるんか
1:46:52	秋人	家賃は住人の命になることが多々
1:46:56	2touhei	ウルトは半径25Mくらいやで
1:46:57	ソーセン	いい物件
1:47:00	うにあ	７になったか
1:47:01	Paper Tiger	まだいっぱいおる
1:47:05	ぐだのすけ	おお
1:47:06	うにあ	おー６だ
1:47:06	かおう_____ta	いいねー
1:47:09	村田ネギ	ゴリゴリ減ってきた
1:47:10	てんぷら	人数はかなり有利
1:47:14	なけなしのひなげし	かなりいい
1:47:15	I I	ガスおじささるねえ
1:47:16	sagyou	めっちゃ欠けてるね
1:47:16	藤祐	8
1:47:16	どどDodo	ナイスゥ！
1:47:17	うにあ	ないすう
1:47:17	ソーセン	ナイスゥ！
1:47:17	ゆきと	欠け多いからかなり良い
1:47:17	ぐだのすけ	ナイスゥ！
1:47:17	Metallic	
1:47:18	kbf kbf	ナイス
1:47:18	ふぉるす	ないすぅ
1:47:18	かおう_____ta	ナイスゥ！
1:47:19	けんばく	ナイス
1:47:20	みなみ	ないすー
1:47:21	がらなちゃん	ないすぅ
1:47:21	03 kaze	この賃貸いいよぉ！
1:47:22	Yuuki	ナイスー！
1:47:23	たべっちかにっち	ナイスぅ！
1:47:26	悪運のたっちょん	ナイスゥ！
1:47:26	木目	ナイス！
1:47:28	サバ吉	
1:47:32	トライド	しぃしぃないすぅ！
1:47:32	GOLD. RICH	名前ひどいのおるなｗ
1:47:33	mikan oisii	ナイスゥ
1:47:35	2touhei	きくよ
1:47:36	B. D.	効く効く
1:47:44	うにあ	やったぜ！！
1:47:45	マルタナカ	箱になったｗ
1:47:45	ソーセン	草
1:47:46	Metallic	
1:47:46	ないむん	死んだ
1:47:47	B. D.	キルポ！
1:47:48	I I	ないすぅ
1:47:50	ぎるがめっしゅ	ないすぅ！w
1:47:53	鶴部織羽	ナイスゥ
1:47:59	ヘィヴンダックス	やったぜ
1:47:59	木目	いいねぇ
1:48:01	なだきょう	ナイスゥ！
1:48:07	ta k	おープラスになった
1:48:16	A太	すやぁ
1:48:19	Metallic	
1:48:20	Paper Tiger	ウルト投げたれ
1:48:21	鼻セレブ	蜂の巣にしたれ！
1:48:22	I I	ナイス
1:48:22	秋人	最終エリアまでウルト温存できたら勝てそう
1:48:22	うにあ	みえねえなー
1:48:23	kbf kbf	寝てるからや！
1:48:23	新宿ペンギン	欠けが多いからフルパなのは強いな
1:48:25	2touhei	ナイスしいしい ウルトもその距離ならあたる
1:48:27	こじまあぁあぁあぁ	クレーパーの音
1:48:30	free- style	倒してから速攻で漁ろう！
1:48:36	ヘィヴンダックス	人数有利デカいしある程度耐えられそう
1:48:37	まっしゅぽてと	良い
1:48:39	B. D.	上
1:48:40	ddd ss	上
1:48:47	Lierra	残り4部隊
1:48:49	ソーセン	誰かー！
1:48:52	ターニングポイント	
1:48:52	9646 rena	相手レブウルトのタイミングミスったな
1:48:53	なしな	後々ウルトが刺さりそう
1:48:54	ゆきと	人数的に結構有利だな
1:49:06	ソーセン	草
1:49:08	じーる	もうちょいしたらウルト炊きますか
1:49:08	マルタナカ	つらそう
1:49:09	2touhei	エリア狭まったらULTか
1:49:11	藤祐	音の方向分からないの上のランクでキツくない？
1:49:12	03 kaze	誰かぁ！大人の人！！
1:49:13	タスク	前にウルト投げたい
1:49:13	K kai	ウルトどこで使うか
1:49:14	りき	ウルト
1:49:15	ぶらちゃん	ここつよい
1:49:17	どどDodo	最後ガスで行けそう
1:49:20	クレシアン	ULTでいいんじゃ
1:49:21	うーぱーるーぱー	ウルト
1:49:22	鼻セレブ	ウルトもうそろそろぶっ刺さるねぇ！
1:49:23	kbf kbf	草
1:49:24	xxNay2xx	狭くなったらウルト投げるのもよさそうだが
1:49:24	やつはし	ULTだね
1:49:24	てんぷら	かなり有利ですな
1:49:29	うにあ	意外といいな
1:49:31	ワタル	ここに住もう
1:49:32	がらなちゃん	ギリ住めた
1:49:34	うにあ	みえねええｗ
1:49:34	てぇてぇの民	ウルトつかったら？
1:49:36	ぐだのすけ	草
1:49:37	はんぺん	しぃしぃ音小さくしてるから
1:49:37	猫うさぎ	意外と広かった
1:49:39	うりす	ウルトの投げ時かな
1:49:39	ddd ss	残り３
1:49:39	かそく	前が見えねェ
1:49:41	なしな	こまめにドームシールド使っても良いかもな
1:49:41	Minoru	ウルト投げたれ
1:49:42	まんらまんら	もう投げていいかもな
1:49:43	kbf kbf	あと１
1:49:44	マルタナカ	２やで
1:49:44	桃園あい	椎名さんのウルトで勝てるな
1:49:44	秋人	ここで行くか
1:49:45	まろ	ラストや
1:49:45	2touhei	出た先にいるぞ ウルトもええぞ
1:49:49	Paper Tiger	ウルトスタンバーイ
1:49:50	I I	ラストや！
1:49:51	ヘィヴンダックス	あと
1:49:53	ta k	がっつり入ってる家あるやんｗ
1:49:53	しゅがー	ドーム使っていこう
1:49:55	GOLD. RICH	この家くさくね？
1:49:57	Y. Sumi	ウルト投げてもいいね！
1:50:05	たべっちかにっち	うわあああああ
1:50:13	めなの	ウルトそくなげでいいかも
1:50:13	Minoru	うるとや
1:50:15	発草	そこ！？
1:50:16	ddd ss	のこり１
1:50:21	やま	コースティクウルトラ家の中に
1:50:22	てんぷら	ポータルだったか
1:50:24	かそく	うっま
1:50:25	秋人	うーんｗ
1:50:25	K kai	ワープして良かった
1:50:25	うりょ	あーら
1:50:27	Yuuki	相手うますぎる
1:50:29	うにあ	うまいなあー
1:50:29	B. D.	うめーな
1:50:29	ないむん	あっ
1:50:30	ステーキさん	うめぇ
1:50:33	うーぱーるーぱー	ジブ使うな
1:50:33	ぐだのすけ	く～
1:50:34	ガリレオ	あああ
1:50:36	ソーセン	相手うめー
1:50:37	うにあ	相手がうますぎる
1:50:38	椎名唯我独尊	ドームからだったね
1:50:44	kbf kbf	おわちゃ
1:50:45	なしな	でも
1:50:46	木目	即ドームウルトだったかなぁ
1:50:47	マルタナカ	ｖ
1:50:49	2touhei	夜見いい；；
1:50:50	Simon Gung	gg
1:50:50	かおう_____ta	うわー
1:50:50	がらなちゃん	gg
1:50:51	LAZ 17	的確に十字
1:50:51	のりのりなのり	なんで言わんのや
1:50:52	ラクタムβ	gg
1:50:52	アキパン	ｇｇ
1:50:52	kbf kbf	gg
1:50:52	かわ3	gg
1:50:52	桃園あい	gg
1:50:53	えすこんじ	GG
1:50:53	ヘィヴンダックス	マジか〜
1:50:54	青いザリガニ	gg
1:50:54	Yuuki	おしかったー
1:50:54	くたびれた村人H・T	バレたー
1:50:54	かおう_____ta	おしいなあああ
1:50:54	なだきょう	gg
1:50:54	kiro	gg
1:50:55	うにあ	ｇｇ！！
1:50:55	Minoru	おしかったー
1:50:55	ターニングポイント	gg
1:50:55	つけ麺つけ麺僕つけ麺	gg
1:50:55	ぐだのすけ	gg
1:50:56	サワリハス	おしいgg
1:50:56	o z	相手うますぎん？
1:50:56	うりす	gg
1:50:57	みなみ	gg
1:50:57	ねこさん1号	gg
1:50:57	鈴木高橋	中にガス撒いて爆撃が強い
1:50:57	ヘィヴンダックス	gg
1:50:58	ddd ss	2位おめでとうｇｇ
1:50:58	PMXユキムラ	ちくしょー
1:50:59	悪運のたっちょん	gg
1:50:59	ぎるがめっしゅ	おしい〜
1:50:59	ロ一ツェ	gg
1:50:59	水那斗碧	gg
1:51:00	なけなしのひなげし	gg
1:51:00	しばれる	ないふぁい
1:51:00	ケン・キース	gg
1:51:00	ふぉるす	gg
1:51:00	おこたこた	gg
1:51:00	村田ネギ	おｃ
1:51:00	Yuuki	gg
1:51:00	トライド	ｇｇ
1:51:01	ふりっつ	ｇｇ
1:51:01	ネムイ	gg
1:51:01	WRyou_Italy	最後レヴウルトはどうしようもないな
1:51:01	木目	ｇｇ
1:51:02	icoalD	gg
1:51:04	たべっちかにっち	gg
1:51:05	アガペー	相手がなかなかうまかった．
1:51:05	Amatsu	oshiiiii
1:51:05	猫うさぎ	gg
1:51:05	noda	2位はナイスよ
1:51:06	marty elik	ドームが😢
1:51:06	うにあ	２位いいぞ！！
1:51:07	鶴部織羽	GG！
1:51:07	ぎるがめっしゅ	gg
1:51:07	るーがるー	gg
1:51:08	archer	相手めっちゃ強いな
1:51:08	mikan oisii	おしかったーgg
1:51:08	Metallic	gg
1:51:09	るたろー	gg~!
1:51:09	てぃーるる	gg
1:51:09	ぷりっつPretz	gg
1:51:10	まーち!	gg
1:51:10	桃花	２位か ｇｇ
1:51:11	にゃー	2
1:51:11	たまはす	攻めかたうまかったなー
1:51:14	藤祐	ドームは不利になったら使うんじゃなくて、不利にならないために使うといいよ
1:51:14	亀山	夜見もっと要求したほうがいいわ
1:51:15	ソーセン	草
1:51:17	ガリレオ	gg
1:51:18	星野空	やっぱしぃしぃはキャラコンが最大問題だよなぁ
1:51:18	Yuuki	うますぎだったね
1:51:19	ワタル	ﾄﾞﾊﾞﾊﾞﾊﾞｯ！しゅん...
1:51:19	kbf kbf	え？
1:51:19	dd dd	gg
1:51:20	人喰いリス	右のidひどくて草生えた
1:51:20	スケルトン	gg
1:51:20	かそく	草
1:51:22	ななかな	おし〜
1:51:23	鼻セレブ	なんや今の擬音
1:51:26	かおう_____ta	うまかったわー
1:51:27	きじとらねこ	ｇｇ
1:51:28	うにあ	やっぱ違うなあ
1:51:28	I I	ドゥンバババシュン
1:51:29	木目	ジブはヘイト高いからフォーカスされやすい
1:51:30	GOLD. RICH	実質優勝じゃん
1:51:32	小泉花陽	爪痕ダブハンいたなラスト
1:51:47	Paper Tiger	目の前かなぁｗ
1:51:56	ねこさん1号	
1:52:00	うにあ	ラスト！！！
1:52:03	かおう_____ta	ラストがんばれー
1:52:05	ぐだのすけ	ラストがんばれ～！
1:52:07	ワタル	もう耐久配信いけるなー
1:52:10	たべっちかにっち	ラスト了解
1:52:11	ガリレオ	ラストファイト
1:52:15	なだきょう	草
1:52:16	I I	ファイナルラスト
1:52:18	Yuuki	ラストファイトだー！
1:52:21	RyuDe	ラスファイ！
1:52:22	悪運のたっちょん	ラスト頑張れー！！
1:52:23	桃花	キルしてたよ
1:52:26	ソーセン	ファイナルラスト
1:52:26	サワリハス	ファイナル?ラスト
1:52:27	ぐだのすけ	1キルしてたね
1:52:27	WRyou_Italy	１キル取ってたよ
1:52:28	ddd ss	一人キルしてた
1:52:31	hanamura yousuke	ジブラルタルって射線意識できないと弾当たって即溶けするからムズイぞ
1:52:32	ミドレー	よみ起こしたのかな
1:52:32	まつまえ	１キル取ったね
1:52:43	きじとらねこ	ファイナルラストなるか？
1:52:44	ぎるがめっしゅ	がんばれ〜
1:52:51	えすこんじ	デブ専
1:52:52	ぐだのすけ	ゆるぎなきジブ
1:52:56	ワタル	かわいいいは正義
1:52:59	エマノン	頑な
1:52:59	黎明卿新しきボンドルド	かわいいw
1:52:59	青いザリガニ	かわいさ重視
1:53:00	Yuuki	安定のジブ
1:53:02	zaqro/ザクロ	レイスの表面積を100％とするとジブの表面積は215％あるらしい
1:53:07	うにあ	かわいいから使うんやぞ
1:53:09	鶴部織羽	がんばれ～
1:53:11	佐藤太郎	どっちもでかいからな
1:53:14	hachi 111	チャンピオンの名前
1:53:51	ヘィヴンダックス	無賃乗車失礼します
1:53:52	ラクタムβ	おお
1:53:56	まつまえ	きちゃ
1:53:56	うにあ	おーいけた
1:53:56	Paper Tiger	金！？
1:53:57	がらなちゃん	うおお
